Archive Date,Group,Hospital HIPE,Hospital,Specialty HIPE,Speciality,Adult/Child,Age Profile,Time Band,Total
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2604,Vascular Surgery,Adult,16-64, 0-3 Months,1
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2604,Vascular Surgery,Adult,16-64, 3-6 Months,1
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,2604,Vascular Surgery,Adult,65+, 0-3 Months,2
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,16-64, 0-3 Months,42
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,16-64, 3-6 Months,32
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,16-64, 6-9 Months,21
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,16-64, 9-12 Months,18
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,16-64,12-15 Months,13
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,16-64,15-18 Months,4
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,65+, 0-3 Months,17
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,65+, 3-6 Months,17
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,65+, 6-9 Months,13
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,65+, 9-12 Months,7
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,65+,12-15 Months,9
28/02/2019,RCSI  Hospitals Group,0400,Louth County Hospital,7800,Urology,Adult,65+,15-18 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0100,Cardiology,Adult,16-64, 0-3 Months,52
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0100,Cardiology,Adult,16-64, 3-6 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0100,Cardiology,Adult,65+, 0-3 Months,36
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0100,Cardiology,Adult,65+, 3-6 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,16-64, 0-3 Months,74
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,16-64, 3-6 Months,85
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,16-64, 6-9 Months,84
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,16-64, 9-12 Months,52
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,16-64,12-15 Months,47
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,16-64,15-18 Months,16
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,16-64,18+ Months,37
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,65+, 0-3 Months,29
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,65+, 3-6 Months,56
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,65+, 6-9 Months,52
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,65+, 9-12 Months,32
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,65+,12-15 Months,10
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,65+,15-18 Months,17
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Adult,65+,18+ Months,10
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Child,0-15, 0-3 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Child,0-15, 3-6 Months,4
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0300,Dermatology,Child,0-15, 6-9 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,16-64, 0-3 Months,189
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,16-64, 3-6 Months,213
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,16-64, 6-9 Months,136
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,16-64, 9-12 Months,84
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,16-64,12-15 Months,87
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,16-64,15-18 Months,73
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,16-64,18+ Months,144
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,65+, 0-3 Months,51
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,65+, 3-6 Months,63
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,65+, 6-9 Months,46
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,65+, 9-12 Months,20
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,65+,12-15 Months,25
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,65+,15-18 Months,25
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Adult,65+,18+ Months,45
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Child,0-15, 0-3 Months,115
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Child,0-15, 3-6 Months,114
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Child,0-15, 6-9 Months,55
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Child,0-15, 9-12 Months,56
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Child,0-15,12-15 Months,42
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Child,0-15,15-18 Months,28
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,0600,Otolaryngology (ENT),Child,0-15,18+ Months,52
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1100,Haematology,Adult,16-64, 0-3 Months,4
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1100,Haematology,Adult,65+, 0-3 Months,3
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1300,Neurology,Adult,16-64, 0-3 Months,12
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1300,Neurology,Adult,16-64, 3-6 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1300,Neurology,Adult,16-64,18+ Months,72
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1300,Neurology,Adult,65+, 0-3 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1300,Neurology,Adult,65+, 3-6 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1300,Neurology,Adult,65+, 9-12 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1300,Neurology,Adult,65+,18+ Months,34
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,16-64, 0-3 Months,324
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,16-64, 3-6 Months,331
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,16-64, 6-9 Months,190
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,16-64, 9-12 Months,137
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,16-64,12-15 Months,63
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,16-64,15-18 Months,27
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,16-64,18+ Months,14
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,65+, 0-3 Months,34
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,65+, 3-6 Months,39
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,65+, 6-9 Months,22
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,65+, 9-12 Months,15
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,65+,12-15 Months,7
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,65+,15-18 Months,5
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Adult,65+,18+ Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Child,0-15, 0-3 Months,3
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Child,0-15, 3-6 Months,4
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Child,0-15, 6-9 Months,5
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1503,Gynaecology,Child,0-15, 9-12 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,16-64, 0-3 Months,181
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,16-64, 3-6 Months,189
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,16-64, 6-9 Months,157
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,16-64, 9-12 Months,123
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,16-64,12-15 Months,91
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,16-64,15-18 Months,97
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,16-64,18+ Months,188
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,65+, 0-3 Months,97
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,65+, 3-6 Months,118
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,65+, 6-9 Months,91
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,65+, 9-12 Months,68
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,65+,12-15 Months,48
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,65+,15-18 Months,45
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Adult,65+,18+ Months,128
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Child,0-15, 0-3 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Child,0-15, 3-6 Months,5
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Child,0-15, 6-9 Months,5
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Child,0-15, 9-12 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Child,0-15,12-15 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Child,0-15,15-18 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1800,Orthopaedics,Child,0-15,18+ Months,5
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1900,Paediatrics,Adult,16-64, 0-3 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1900,Paediatrics,Child,0-15, 0-3 Months,251
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1900,Paediatrics,Child,0-15, 3-6 Months,57
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1900,Paediatrics,Child,0-15, 6-9 Months,15
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,1900,Paediatrics,Child,0-15, 9-12 Months,7
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,16-64, 0-3 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,16-64, 3-6 Months,3
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,16-64, 6-9 Months,3
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,16-64, 9-12 Months,6
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,16-64,12-15 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,65+, 0-3 Months,8
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,65+, 3-6 Months,15
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,65+, 6-9 Months,7
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,65+, 9-12 Months,4
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2300,Nephrology,Adult,65+,12-15 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,16-64, 0-3 Months,84
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,16-64, 3-6 Months,92
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,16-64, 6-9 Months,52
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,16-64, 9-12 Months,53
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,16-64,12-15 Months,33
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,16-64,15-18 Months,44
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,16-64,18+ Months,33
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,65+, 0-3 Months,30
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,65+, 3-6 Months,43
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,65+, 6-9 Months,23
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,65+, 9-12 Months,22
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,65+,12-15 Months,15
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,65+,15-18 Months,20
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Adult,65+,18+ Months,11
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2400,Respiratory Medicine,Child,0-15, 3-6 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Adult,16-64, 0-3 Months,226
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Adult,16-64, 3-6 Months,92
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Adult,16-64, 6-9 Months,52
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Adult,16-64, 9-12 Months,4
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Adult,65+, 0-3 Months,73
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Adult,65+, 3-6 Months,34
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Adult,65+, 6-9 Months,13
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Child,0-15, 0-3 Months,25
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Child,0-15, 3-6 Months,7
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Child,0-15, 6-9 Months,2
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2604,Vascular Surgery,Adult,16-64, 0-3 Months,7
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2604,Vascular Surgery,Adult,16-64, 9-12 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2604,Vascular Surgery,Adult,65+, 0-3 Months,8
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,2604,Vascular Surgery,Adult,65+, 3-6 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,16-64, 0-3 Months,158
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,16-64, 3-6 Months,135
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,16-64, 6-9 Months,60
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,16-64, 9-12 Months,32
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,16-64,12-15 Months,3
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,16-64,18+ Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,65+, 0-3 Months,110
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,65+, 3-6 Months,75
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,65+, 6-9 Months,15
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,65+, 9-12 Months,12
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Adult,65+,12-15 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,7800,Urology,Adult,16-64, 0-3 Months,1
28/02/2019,RCSI  Hospitals Group,0402,Cavan General Hospital,7800,Urology,Adult,65+, 0-3 Months,2
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,16-64, 0-3 Months,207
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,16-64, 3-6 Months,171
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,16-64, 6-9 Months,110
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,16-64, 9-12 Months,95
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,16-64,12-15 Months,2
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,65+, 0-3 Months,115
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,65+, 3-6 Months,87
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,65+, 6-9 Months,62
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,65+, 9-12 Months,31
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0100,Cardiology,Adult,65+,12-15 Months,2
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,16-64, 0-3 Months,639
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,16-64, 3-6 Months,729
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,16-64, 6-9 Months,368
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,16-64, 9-12 Months,186
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,16-64,12-15 Months,20
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,65+, 0-3 Months,229
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,65+, 3-6 Months,225
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,65+, 6-9 Months,134
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,65+, 9-12 Months,70
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Adult,65+,12-15 Months,3
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Child,0-15, 0-3 Months,183
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Child,0-15, 3-6 Months,132
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Child,0-15, 6-9 Months,80
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0300,Dermatology,Child,0-15, 9-12 Months,6
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,16-64, 0-3 Months,145
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,16-64, 3-6 Months,152
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,16-64, 6-9 Months,51
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,16-64, 9-12 Months,30
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,65+, 0-3 Months,53
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,65+, 3-6 Months,52
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,65+, 6-9 Months,10
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Adult,65+, 9-12 Months,5
28/02/2019,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0400,Endocrinology,Child,0-15, 0-3 Months,1
